2430,11335
2393,11342
2358,11223
2315,10946
2255,10811
2159,10373
2273,10918
2238,10611
2170,10167
2236,10371
2042,9425
2065,9525
2019,9386
1982,9128
1990,9155
1952,8968
1946,8926
1963,9064
2694,11985
2340,10714
2367,10916
2340,10358
2398,10749
2391,10724
2283,10444
2239,10252
2216,10118
2207,10093
2167,10116
2155,10029
2186,10198
2210,10372
2128,9920
2162,10004
2153,9954
2141,9886
2118,9755
2186,9966
2631,12082
2588,11998
2552,12018
2541,11970
2489,11662
2502,11754
2405,11527
2332,11279
2350,11361
2333,11338
2267,10980
2260,10955
2234,10776
2107,9988
2175,10226
2144,10169
2697,11769
2642,11771
2605,11794
2612,11850
2588,11819
2473,11293
2432,11307
2457,11406
2383,11202
2454,11553
2444,11479
2384,11227
2222,10754
2177,10442
2125,10123
2076,9797
2284,10352
2228,10223
2100,9773
2014,9354
2115,9818
2101,9712
2125,9651
2001,9214
2051,9377
2082,9475
2101,9518
2688,11951
2599,12058
2577,12176
2550,12153
2377,11390
2329,11045
2305,11023
2410,11155
2397,11128
2430,11236
2271,10743
2332,10839
2314,10813
2333,10879
2205,10440
2082,9928
2054,9913
2049,9864
2693,12084
2507,11485
2526,11533
2522,11351
2435,11280
2367,11051
2340,11017
2469,11446
2552,11543
2435,11380
2413,11360
2321,11148
2297,11114
2331,11252
2281,11094
2204,10701
2288,11069
2116,10160
2240,10542
2224,10063
2183,9902
2107,9379
2068,9295
2049,9167
2070,9190
2053,9070
2027,9037
2018,8972
2109,9597
2162,9788
2196,10000
2147,9852
1978,8476
1943,8424
1932,8339
1927,8299
1917,8231
2657,12100
2504,11430
2437,11101
2352,10739
2286,10400
2197,10245
2118,10252
2105,10202
2092,10179
2083,10106
2729,12132
2366,11007
2247,10404
2339,10593
2233,10141
2119,9683
2079,9415
2051,9244
2202,9929
2116,9262
2075,9163
2055,9036
2008,8892
1968,8443
1982,8647
1951,8652
1947,8617
1947,8591
2590,11683
2542,11646
2410,11040
2375,10814
2418,11190
2387,11166
2364,11114
2308,10708
2390,10861
2357,10847
2340,10808
2455,10727
2469,10851
2408,10783
2379,10673
2376,10625
2268,10314
2291,10488
2298,10585
2239,10336
2715,11877
2643,11832
2602,11655
2568,11646
2271,10573
2752,12263
2634,12231
2478,11504
2494,11607
2399,11282
2284,10827
2587,12137
2412,11445
2374,11279
2315,11067
2298,10906
2215,10580
2178,10266
2155,10207
2672,11849
2588,11747
2567,11703
2424,10912
2237,10300
2094,10050
2636,11869
2599,11882
2568,11786
2445,11641
2671,11607
2658,11513
2544,11116
2498,11131
2393,11099
2661,11981
2676,12139
2596,11597
2582,11622
2624,11643
2569,11729
2551,11761
2468,11626
2465,11669
2408,11501
2381,11506
2176,10627
2151,10556
2139,10408
2694,12039
2621,12028
2614,12140
2516,11637
2309,11177
2576,11858
2548,11852
2526,11829
2428,11828
2023,9934
2401,11673
2376,11680
2306,11486
2265,11268
2164,10809
2149,10750
2130,10647
2146,10667
2170,10657
2662,12044
2575,12044
2327,11114
2179,10511
2526,11866
2551,12073
2546,12045
2514,11889
2732,11997
2706,12212
2473,11098
2453,11013
2473,11134
2520,11277
2506,11303
2342,10772
2690,11729
2468,11593
2403,11552
2458,11797
2486,11830
2302,10971
2644,12134
2521,12100
2491,12117
2472,12089
2253,11142
2099,10283
2744,12104
2617,11397
2502,11223
2333,11204
2213,10466
2495,12163
2438,11440
2340,11069
2547,12116
2386,11317
2147,10722
2073,10371
2188,10735
2541,11737
2478,11741
2347,11439
2293,11325
